 &SRS
<MetaDataAtStart>
mode=assessment
noise=True
diff=True
multiple=True
features=7
issid=py16jo
</MetaDataAtStart>
&END
Magnetic Field (A/M)	4.00GHz	4.25GHz	4.50GHz	4.75GHz	5.00GHz	5.25GHz	5.50GHz	5.75GHz	6.00GHz	6.25GHz	6.50GHz	6.75GHz	7.00GHz	7.25GHz	7.50GHz	7.75GHz	8.00GHz	8.25GHz	8.50GHz	8.75GHz	9.00GHz	9.25GHz	9.50GHz	9.75GHz	10.00GHz	10.25GHz	10.50GHz	10.75GHz	11.00GHz	11.25GHz	11.50GHz	11.75GHz	12.00GHz	12.25GHz	12.50GHz	12.75GHz	13.00GHz	13.25GHz	13.50GHz	13.75GHz	14.00GHz	14.25GHz	14.50GHz	14.75GHz	15.00GHz	15.25GHz	15.50GHz	15.75GHz	16.00GHz	16.25GHz	16.50GHz	16.75GHz	17.00GHz	17.25GHz	17.50GHz	17.75GHz	18.00GHz	18.25GHz	18.50GHz	18.75GHz	19.00GHz	19.25GHz	19.50GHz	19.75GHz	20.00GHz	20.25GHz	20.50GHz	20.75GHz	21.00GHz	21.25GHz	21.50GHz	21.75GHz	22.00GHz	22.25GHz	22.50GHz	22.75GHz	23.00GHz	23.25GHz	23.50GHz	23.75GHz	24.00GHz	24.25GHz	24.50GHz	24.75GHz	25.00GHz	25.25GHz	25.50GHz	25.75GHz	26.00GHz	26.25GHz	26.50GHz	26.75GHz	27.00GHz	27.25GHz	27.50GHz	27.75GHz	28.00GHz	28.25GHz	28.50GHz	28.75GHz	29.00GHz	29.25GHz	29.50GHz	29.75GHz	30.00GHz	30.25GHz	30.50GHz	30.75GHz	31.00GHz	31.25GHz	31.50GHz	31.75GHz	32.00GHz	32.25GHz	32.50GHz	32.75GHz	33.00GHz	33.25GHz	33.50GHz	33.75GHz	34.00GHz	34.25GHz	34.50GHz	34.75GHz	35.00GHz
15915.4943092	-0.00343555253159	-0.00515080920539	-0.00615407513972	-0.00247562466353	0.00413963765163	0.00531879478535	0.0036086200741	0.00213602991055	0.00127211127396	0.000790466992577	0.000517603797196	0.000345475557038	0.000233673876916	0.000157347251419	0.000129831161249	9.71524917513e-05	7.47113847722e-05	5.17873536898e-05	4.79145622538e-05	3.12912326568e-05	4.04873511739e-05	3.72375977367e-05	1.75814067892e-05	1.18649158471e-05	1.14517597645e-05	-1.26723822617e-06	2.32881703566e-05	6.28528075492e-06	5.8389717751e-06	1.23328548874e-05	7.39199153541e-06	8.21328043654e-06	2.42375889452e-05	-7.97582869214e-06	2.24053027689e-05	-1.68921895092e-05	-2.67440427384e-06	1.86115909592e-05	-3.77162699032e-06	4.68454045345e-09	1.58779349426e-05	-1.31701665943e-07	-7.16228988307e-07	2.99996512194e-06	-3.90063212623e-07	5.43771084906e-06	-9.55039254917e-06	3.3878229193e-05	-2.06921743418e-06	4.10744602307e-06	-5.33304553352e-07	-1.46138882385e-06	6.97768593549e-06	-1.58392425813e-05	4.57508697322e-07	1.25026885891e-05	-4.03524598802e-06	9.50064108464e-06	-4.13490306542e-06	2.65907199481e-06	-1.43733819173e-05	7.95358589897e-06	1.46606310283e-05	-1.1793206848e-05	9.32502928581e-06	6.94120568779e-06	-1.39178491152e-05	-5.9510557716e-07	8.46591271448e-06	-7.07191647709e-06	-2.38991578878e-06	6.10935034386e-06	3.03655177592e-06	8.84049720567e-06	-9.01372211942e-07	-5.39601858518e-06	-4.60066105297e-06	-1.8461386001e-05	-2.24405976764e-07	3.7559492598e-07	-7.74971384912e-06	6.98094658616e-07	1.36851638353e-06	-5.20397928368e-06	9.56070607375e-08	1.03976607506e-05	-3.69377738284e-06	7.2433482629e-06	-6.72989994827e-06	-8.15984092391e-06	-1.98892999548e-05	-1.56343906282e-05	6.91524901032e-07	-1.65135112337e-06	6.5944356299e-07	-8.47677483713e-06	-1.12864608452e-06	8.56297644051e-07	-1.29008054898e-06	6.88088177546e-06	-2.44309978438e-06	7.77663874136e-06	-1.35828490199e-05	1.36618335591e-06	2.03866386513e-05	-1.25949996816e-05	1.01429035484e-05	1.93542878411e-06	-6.17359466283e-06	-7.58025869599e-06	1.51691815202e-05	-1.04469334878e-06	-1.71805306889e-05	2.82716103265e-06	6.0158940322e-06	1.11968662264e-05	1.10019769414e-05	9.22704052895e-06	8.43962331625e-06	1.49741480582e-05	1.45185403173e-05	2.4746818768e-06	-2.1748735266e-06	7.68288917689e-06	-4.84168926238e-06
17507.0437401	-0.00234916517213	-0.00365429881144	-0.00540411656152	-0.00562287702565	-0.000370947633042	0.00497205950789	0.00472530023351	0.0029626012776	0.00173972708983	0.00103741876448	0.000636541120117	0.000447939821625	0.000273592102727	0.000215322403213	0.000123657089174	0.00012493394602	8.4011836165e-05	4.96762038675e-05	5.5332786941e-05	3.27666198233e-05	2.92734383913e-05	1.27669600374e-05	2.34973690673e-05	8.57513417391e-06	3.04465263555e-05	2.15027619329e-05	2.0823721978e-05	3.21509702576e-05	-2.65480426916e-06	1.82687026824e-05	9.02376861015e-06	-3.28955093068e-06	-2.08654130611e-06	-1.36790251522e-05	-2.97754533643e-06	-8.77503303794e-07	1.45958576478e-05	-1.69187563423e-06	1.41312955918e-05	1.08357593837e-05	1.25718608359e-05	8.1516545579e-06	-2.98723098521e-06	-3.28076910713e-06	-3.71098536889e-06	-4.21525982813e-06	5.54278649436e-06	-2.15261090945e-05	1.14204200068e-05	3.2985019003e-06	9.22950803397e-06	1.09789360072e-05	1.5406954349e-06	-8.86924409911e-06	8.54672261416e-07	1.33807648056e-05	9.76944846793e-06	-6.95296229356e-06	2.05324863021e-05	-3.63660615355e-06	1.0450257952e-05	-8.65262637247e-06	8.60683751144e-06	4.78117553481e-06	-3.91886420558e-06	-1.36328996379e-05	-1.05971657857e-05	-2.29070961665e-06	3.92165047064e-06	1.27289775536e-05	2.6006573786e-06	-6.75335245473e-06	-2.13109290086e-06	-6.436837881e-06	-6.99776912325e-06	5.54648051925e-06	1.49262864118e-05	4.84131647281e-06	5.44340614518e-06	-4.63092468466e-06	6.128508359e-06	-1.32693492224e-05	1.89645555155e-06	6.90111867684e-06	1.40140873865e-05	4.17352518928e-06	8.30340780103e-06	-1.57704137975e-05	-3.83966454164e-06	-7.88551602761e-06	-5.75276003334e-06	-2.90830889537e-07	1.4110885983e-05	-3.28501151302e-06	6.39095927649e-06	2.69153870956e-06	-7.14735850856e-06	-6.99148670925e-06	-6.67300064783e-06	5.14094845622e-06	2.3332564584e-06	-6.08431023081e-06	2.35445571258e-06	3.34500780109e-06	1.37455245699e-05	5.96952576855e-06	-4.08956676123e-06	-3.51217023887e-07	3.01631575699e-06	2.86654053604e-07	4.21045633584e-06	-2.99749770503e-06	-1.18653882182e-05	5.00446272082e-06	-4.56449303327e-06	-9.23649957628e-08	4.28898691888e-06	-1.09525389739e-05	2.55652578185e-06	1.09992890731e-05	-6.26649352596e-06	7.33901720982e-06	-7.95687144713e-06	7.80136292392e-06	8.20504051503e-07
19098.593171	-0.00162656160042	-0.00254177857719	-0.00396958255038	-0.00562969883321	-0.00457034561468	0.00177889216321	0.00518932384991	0.00401264398767	0.00241645542805	0.0014037790808	0.000851049982886	0.00052453369381	0.000371949829251	0.000267148867275	0.000167535477112	0.000126036704024	8.79622903789e-05	7.87502012047e-05	5.13281428546e-05	2.94924243201e-05	2.72380528859e-05	2.34288370625e-05	2.59793569259e-05	2.77265295287e-05	1.33035787299e-05	-6.2824410593e-07	8.87096040966e-07	1.8711742039e-06	1.55214389516e-05	1.66892989132e-05	1.88389194963e-05	7.41820922513e-06	9.00318128894e-06	1.30144931962e-05	-4.88369176106e-06	1.97175924239e-05	1.43344334617e-05	1.65828726843e-05	-6.87028656433e-07	2.41462385063e-05	1.3395989345e-05	-1.04880422387e-05	1.93877742198e-06	-8.31619836926e-06	-2.97872605886e-06	-1.90641141298e-06	-1.0533263718e-05	-3.97407406006e-06	-4.02556523928e-07	4.40221337244e-07	1.2462986629e-05	-6.77179482142e-06	7.57368908528e-06	2.01938428271e-05	-3.14374097793e-06	1.46726378507e-05	1.77620895481e-07	-8.4959029437e-06	-1.87247152401e-06	-2.68828967858e-06	-6.30039963981e-07	1.79467265698e-05	1.95470909435e-05	-3.54630174212e-06	3.52043370701e-08	2.97326736431e-06	7.30901199858e-06	-1.07626425865e-05	-6.69704541833e-07	2.47108412052e-06	1.76376877636e-05	-4.92803317903e-06	-8.0753734685e-06	-1.28296969466e-05	1.7755232955e-07	1.63283765191e-05	6.16750311498e-06	-9.43158153416e-06	-5.2076982213e-06	1.54398521462e-06	-1.37995531221e-05	-3.72240172299e-06	-1.94443286011e-06	4.73495511831e-06	4.03119767137e-06	2.87996098976e-06	-8.64827119034e-06	1.30239639028e-05	-1.23241325603e-05	-5.86569639497e-06	5.78824859185e-06	4.12492925418e-06	2.06527074218e-05	1.52427803887e-06	4.84830233531e-07	-1.23093714774e-05	5.67493950272e-06	-1.78714213335e-05	-7.91677429614e-06	-8.42868098313e-06	-1.02773407658e-05	-7.63955872392e-06	-6.59319987627e-06	-1.02939021774e-06	-1.16318998914e-05	3.28209640501e-06	1.38636969096e-05	-3.76751838982e-06	-5.48137096599e-06	-6.79306508745e-07	-1.17911118552e-05	-1.0782395863e-05	-1.39885308864e-05	4.5682360773e-07	-1.62339765524e-05	1.47783452009e-05	1.10844705858e-06	1.96861900492e-05	9.14619588449e-06	4.21807082025e-06	-1.59892577335e-05	4.72839703523e-06	3.18104750487e-06	-1.13470322678e-05	-6.05772246738e-06
20690.1426019	-0.00115577790962	-0.00174813535154	-0.00275691689677	-0.0043492060572	-0.00565437339612	-0.00282919024597	0.00358192832577	0.00492558176211	0.00328653030886	0.00192344170977	0.00111891374125	0.000686238707294	0.000430426915014	0.000282494140113	0.000216185814496	0.000150216240397	8.15546358508e-05	7.35176837713e-05	5.03213248344e-05	3.88546373579e-05	5.38677315086e-05	3.79005344713e-05	2.9535528299e-05	1.87557082213e-05	2.23587980401e-05	1.48889127453e-05	-2.84644546819e-06	2.24823802231e-05	3.59201622949e-06	2.32539869378e-05	1.03805357757e-06	-2.97496336187e-06	1.70986655663e-06	2.19731646046e-05	1.06859198908e-05	1.1982441188e-06	7.72344168968e-06	3.48335175477e-06	1.08384311969e-05	-7.46404220734e-06	1.4525561228e-05	9.51731998788e-06	-7.82364262868e-06	1.4614045488e-05	1.52419801107e-05	-1.25591051074e-05	-5.45139341946e-06	-2.31273436938e-07	-2.89230254777e-06	-9.75666182463e-06	-6.77143005491e-06	6.56405241211e-06	-1.36236748695e-05	-1.13203198124e-05	-4.66937150797e-06	1.03852034889e-05	1.06456927143e-05	-1.73398435844e-06	-1.01144001405e-05	-2.79552898102e-06	1.4439312584e-06	6.00820513933e-06	-2.523469006e-06	6.90006894326e-06	3.44630711001e-06	-1.17744964198e-06	-1.07710355852e-05	-6.41786720473e-06	-3.04113307477e-06	-3.71811084484e-06	4.4628101324e-06	-1.16493587269e-05	1.07031745109e-05	3.8169036321e-06	-1.16604416378e-05	-7.38145343427e-06	-3.39942315416e-07	-5.95621901852e-06	-4.16303436098e-06	-1.26317749281e-06	-7.64081540305e-07	-7.39317849178e-06	-4.15900976392e-06	-1.75747868996e-06	-6.74531078697e-06	-1.09262854414e-05	-1.09235130022e-05	-1.6653935e-05	3.86680567864e-06	1.18476532144e-06	-3.67243565141e-06	5.30299942721e-06	-2.23790517487e-06	-4.92204935102e-06	-5.31879275232e-06	-1.16173821002e-05	8.49488614416e-06	2.76958922896e-07	-7.10274971759e-06	4.95770957357e-06	3.59790594292e-06	-2.74024612022e-06	1.98026270567e-07	-3.36790776928e-06	-1.70982357331e-05	7.98322423199e-07	-3.28798175421e-06	1.54217867776e-05	-1.40103959444e-05	3.48555448653e-08	-1.10503211053e-05	2.62438407665e-06	-7.45006952569e-07	2.63657930231e-05	-1.44263027069e-07	8.68580975511e-06	-1.22094454639e-05	1.44964035523e-06	3.60854407165e-06	1.9247432908e-05	5.00064761258e-06	1.70369040796e-05	-1.18153026372e-05	-7.31365469429e-06	-1.24930409029e-06
22281.6920329	-0.000861043061174	-0.00124813597329	-0.00192585654903	-0.00310295487369	-0.00477687807721	-0.00528065363776	-0.000497305807088	0.00464380986496	0.0042811067362	0.00263866484491	0.00153893595186	0.000895951641676	0.000562712523487	0.000368908104103	0.000250885474953	0.000168581018936	9.96872689257e-05	7.36741954325e-05	7.79500036403e-05	7.44915980828e-05	3.95679582971e-05	3.89588449493e-05	2.96528570328e-05	2.5717710133e-05	1.98445321266e-05	2.76817355385e-06	-3.43796479773e-06	2.2487276851e-05	8.9665894249e-07	2.19890698466e-06	-2.74986246036e-07	2.71905862332e-05	1.04377374863e-05	9.86686578205e-06	-3.19065158128e-06	2.59304630979e-05	-1.52178432343e-05	-1.33325001755e-05	-1.44835889588e-05	2.16453819234e-05	3.03630145841e-06	2.2526278433e-05	-4.85487347333e-06	1.44335722855e-05	3.71389131129e-06	1.35656410501e-05	-1.05933591347e-05	1.1980973699e-05	-1.73798233485e-06	1.97105116199e-05	-6.02840689978e-06	-1.84463823718e-06	-7.45459723554e-06	-5.40813663789e-06	1.46937316402e-05	3.8500416073e-06	2.64958710126e-05	-4.81167713767e-06	6.30282648655e-06	1.24671719151e-05	-1.1220233583e-05	1.09390594539e-05	-1.29175710447e-05	-1.40325251817e-05	-4.87161912546e-06	-3.09038968431e-06	-1.91573350733e-06	9.8127870008e-06	-8.46168732266e-07	-1.58069343726e-06	2.04073008082e-07	-2.10013617295e-06	-1.48615095344e-05	-1.24052650388e-05	-1.13548283235e-06	-3.93536534872e-06	-1.23390013697e-05	-4.12419693464e-06	4.98275823469e-06	1.02544378891e-05	5.98837625685e-07	-1.16665081665e-05	8.00487726001e-06	5.3883694212e-06	-9.43236181077e-06	-2.30037121785e-06	1.59412870265e-06	1.19915966912e-05	8.5906626768e-06	-1.70496351189e-05	1.04614310934e-05	-4.38379815977e-06	-1.67902326591e-05	-1.50921679995e-05	-1.06147493639e-06	9.32032968229e-07	-4.16673904472e-06	3.46521674765e-06	2.12065585304e-05	-8.68692384017e-06	-3.86063187282e-06	5.73446509148e-06	-8.14067651024e-07	-6.42861447766e-06	-5.49780694021e-06	-5.95314324893e-07	-1.08187076112e-05	-3.04528670473e-06	-7.38015648681e-06	1.6248554608e-05	2.98956623028e-06	-1.46012360679e-05	5.05640980305e-06	1.49043382901e-05	2.42784848634e-06	-9.49434543751e-07	5.08268654859e-06	5.05147230597e-06	1.12821397186e-05	1.52755292223e-05	1.48760272794e-06	1.8109118561e-06	-1.31382180508e-05	-5.96745577394e-06	-5.15922933672e-06
23873.2414638	-0.000631609414427	-0.00090543526253	-0.00136501603471	-0.00218803359408	-0.00351660689819	-0.0051208898614	-0.00420208454509	0.00195122591452	0.00484759841105	0.00354092790709	0.00207463409141	0.00120338450987	0.00073152778035	0.000444901654735	0.000303708776481	0.00020652895808	0.000149086192822	0.000103327726064	8.77633877065e-05	6.983548555e-05	3.67309139765e-05	3.87538279736e-05	3.67428643797e-05	2.90585473812e-05	2.88130980871e-05	1.10417123384e-05	3.80197845897e-07	2.24920677652e-05	2.82736068037e-05	7.33483839602e-07	1.51155601723e-05	9.54376267863e-06	-3.88841162389e-06	8.36291546672e-06	6.19942052495e-06	6.81068955064e-08	-6.54870054966e-06	1.07266235719e-05	7.16373744739e-06	1.3622136667e-05	-6.48477640828e-06	4.19506453648e-06	-3.06588578575e-06	1.86508902675e-05	-9.50658866098e-06	-7.21126035294e-06	1.41324555521e-05	2.1142604044e-06	-1.77259810119e-05	6.58593455742e-06	-4.96038500328e-06	2.22120265661e-05	5.80765187811e-06	-1.00770126298e-06	-1.49894237354e-05	1.23212066867e-05	4.17864347408e-06	1.23973815811e-05	-1.08729134732e-05	1.13986600843e-05	9.22121531796e-06	-1.11056926977e-05	6.47551017421e-06	-9.91453404977e-06	1.97104079868e-05	1.36107960601e-05	-1.10906946388e-05	-2.97920016857e-06	-7.66225568205e-06	2.43935534505e-06	-2.50681622256e-06	-7.30013561621e-06	1.82040248046e-05	-1.00351734114e-05	1.63929862656e-05	3.15869628457e-05	-6.73139025563e-06	7.96272287856e-07	-2.87048195147e-06	-9.00306129001e-06	3.61955591373e-06	-4.5180047078e-06	6.52507632493e-06	2.2886968174e-06	-2.31024604831e-06	1.09834590223e-05	-1.87157220612e-05	-1.41603814042e-05	5.49641963454e-06	4.92331337113e-07	-1.13246893291e-06	-7.42155579593e-06	1.15197375365e-05	-9.07996350982e-06	1.66079564914e-05	-5.64512159533e-06	-2.73605271477e-05	3.64178781717e-06	-7.61161610225e-06	1.01377679323e-05	-9.54371734415e-06	2.44495781973e-06	-1.12494245725e-05	1.31221696181e-05	-1.62304670285e-05	1.7267544906e-05	1.07084442778e-06	7.80979923581e-06	1.05359675176e-05	-2.390778862e-05	-7.61933145444e-06	-4.44647944883e-06	2.51891604489e-06	3.0807745069e-06	1.22311835722e-07	1.71508690455e-05	1.21396952255e-05	1.65364814024e-06	7.15423149823e-06	-1.02611090983e-05	1.82847767867e-06	3.39472139168e-06	-5.18461200241e-06	6.31501743563e-06	1.21547764287e-05
25464.7908947	-0.000472618763948	-0.000684404776339	-0.000998035098018	-0.00154953442435	-0.00249199610905	-0.00400521027168	-0.00524249609741	-0.00219903054937	0.00375770364095	0.00440624604995	0.00278624591622	0.00160391974041	0.000927905027497	0.000566876708028	0.000378224105884	0.000271838732543	0.000182868833682	0.000116321986547	8.75780196212e-05	6.09303215211e-05	5.45184959623e-05	3.76278314249e-05	4.73180428667e-05	1.40123321582e-05	1.19511470036e-05	3.42607255423e-05	1.351983713e-05	1.29029927164e-05	2.00541280023e-05	1.59539602612e-05	2.4495590875e-05	6.74744323526e-06	5.0003044855e-06	3.36887469282e-06	1.89113254747e-05	-2.54393213632e-06	6.52561892804e-06	7.87816418105e-06	1.3238403294e-05	2.21559631193e-06	-8.99356334111e-06	-7.16509796405e-06	1.16285000405e-05	-8.86585667456e-06	7.32020284737e-06	5.89240202195e-06	1.25402878409e-05	-2.01212710761e-06	1.05473443137e-05	-5.36079815552e-06	1.16345630754e-05	1.5328483718e-05	2.72083718175e-06	-1.49350501026e-05	-4.90148450509e-06	7.66398815993e-06	-1.1473143587e-05	1.26786572492e-06	-1.0051338899e-05	-8.56059362607e-06	3.04248725417e-06	-6.68138300258e-06	2.19821336469e-07	1.49262737235e-05	7.23880776204e-07	4.05472554036e-06	-8.21828260565e-06	9.86887357582e-07	2.0944333451e-05	-1.88904541322e-05	2.62846723447e-05	-1.19128892202e-06	1.97669670396e-06	-9.94998512701e-06	8.12627965022e-06	-2.47064993747e-06	-1.37831183608e-05	1.2359224127e-05	2.01149607143e-07	5.54217350671e-06	-8.27534438383e-06	-8.74476018618e-06	6.47835089325e-06	-3.60491106973e-06	-2.15155043884e-05	1.55495969315e-06	-7.18702229027e-06	1.29501056525e-06	-7.82032581413e-06	2.37383820115e-05	5.39161442683e-06	-7.79108750231e-06	-6.96308108744e-06	1.05677823191e-05	1.2221434744e-05	2.7033337311e-06	-1.0427132434e-05	-6.96898850259e-06	-1.63780598556e-05	8.44586396078e-06	-1.34300326117e-05	2.09095971591e-05	-2.09306788693e-05	-5.56902070213e-06	1.44651072664e-06	8.90635197266e-06	-1.12565376438e-05	-1.99827593676e-06	1.54753683019e-05	3.63580716179e-06	8.03308141192e-07	5.76394630028e-06	-1.24210950119e-05	-5.31939999579e-06	-1.8669606196e-05	-1.26787612485e-05	-1.58281865951e-05	-2.15375956248e-05	-1.12061406201e-05	1.27921180818e-05	6.82718006666e-06	-1.58753340367e-05	-8.46160679132e-06	1.01644735286e-05	-9.32970122689e-06
27056.3403256	-0.000367034162564	-0.000516620405613	-0.000746563505774	-0.00111077279762	-0.00176071645256	-0.00288311080222	-0.00449566601113	-0.00472634628758	0.000418246413908	0.00455628785985	0.00368720684634	0.00217718665593	0.00124840979692	0.000734632513027	0.000451547617958	0.000304382406949	0.000196484709984	0.00014482235866	9.92710420147e-05	0.000113128348843	6.79460766835e-05	4.13759024808e-05	1.5367003147e-05	3.71277372404e-05	7.0198867154e-06	1.74496958262e-05	1.02330446537e-05	2.34630771062e-05	2.065266893e-06	9.54773484939e-06	5.59248195136e-07	9.25065485311e-06	1.8768577226e-05	-1.54807616637e-06	-4.52563528853e-06	-1.39992910962e-06	-7.44952509841e-06	-1.03795889824e-05	1.05481410865e-06	1.01221074908e-06	-1.63299601672e-05	2.27558916076e-05	4.05967285736e-06	-1.14769094563e-05	-1.85504698422e-06	4.00581939097e-06	1.90064084514e-06	1.49188041316e-05	7.43611681225e-06	1.39903521033e-05	-9.08905848067e-06	4.72616422989e-06	3.23101540544e-06	6.64740840893e-06	1.23530742789e-05	-1.05177376399e-06	1.71240169108e-06	1.87231759894e-05	-9.91876392097e-06	1.25524293686e-05	-5.29612575221e-06	1.51897949295e-05	-5.26315490102e-07	1.12556486188e-05	-3.62158859051e-06	6.85867055917e-06	7.06559530614e-06	2.4803571483e-06	3.83716754159e-06	-5.20167392763e-06	1.7439524456e-06	-1.73644239913e-05	5.73432025241e-06	1.52191944603e-05	-1.42958635421e-05	1.04630861354e-05	-1.86945283865e-07	2.921802362e-05	1.18452009302e-05	-1.33360200518e-05	-8.86963665993e-06	-4.85618833693e-06	1.20237045067e-05	4.19883777162e-06	9.45489368043e-06	2.30255493057e-06	-1.06607162444e-05	1.09694068948e-05	3.77005110239e-06	5.3105365692e-06	-3.66455680048e-06	2.68247678992e-06	-1.71584170781e-05	1.28221099689e-05	6.44070160153e-06	5.44985562073e-06	-2.24200522211e-05	-1.26172050891e-05	1.60331624313e-05	-5.95277539558e-06	-1.51096555333e-05	-1.10529661057e-05	1.08840817414e-05	6.35642633986e-06	1.55089761049e-05	-3.28037384314e-06	-1.20370020743e-05	-7.85177601777e-06	-1.47209768861e-05	-1.90483398202e-05	1.22599009848e-05	1.00743577999e-06	9.08885502006e-06	-8.39859243783e-06	-5.76654245574e-06	6.91802153906e-07	9.59334047664e-06	3.7657035793e-06	-1.05994092683e-05	-1.58721222462e-05	-7.6304316705e-06	-8.50206190658e-06	1.18557231984e-06	1.74663823704e-06	1.03339247979e-05
28647.8897565	-0.000319074636082	-0.000396112070323	-0.000575686455024	-0.000823478886689	-0.00126667135701	-0.00205677338873	-0.00338741620194	-0.00487111347317	-0.00325662865515	0.00277881908822	0.00439637721299	0.00294055623836	0.00167088093232	0.000977318631886	0.000608222051326	0.000371035169356	0.000245739010615	0.000190218700835	0.000127396648582	8.4425780718e-05	7.07450311228e-05	5.28479286282e-05	5.21362424856e-05	1.65538176383e-05	2.83600391115e-05	1.81929258124e-06	-8.72680151549e-06	3.95613583608e-05	1.14778348255e-05	2.87588389228e-05	-1.08383100981e-05	8.07273254669e-06	1.5704352056e-05	5.92026008345e-06	2.11847506788e-05	8.83309144809e-06	1.75761429518e-06	-7.7247902195e-06	-6.44024288432e-08	4.84115819519e-06	1.0891095426e-05	-3.05468335929e-06	1.86602739738e-05	1.45766079052e-05	-4.83238242636e-07	-6.20395326024e-06	-1.57160863915e-05	1.22217363054e-05	-2.33680672898e-07	4.0374038278e-06	2.56092086023e-06	9.84116852093e-06	-2.4475421689e-05	-6.06717749033e-06	5.45386389371e-06	-9.48843105244e-07	-6.62022312568e-07	1.08071329083e-05	-2.45706385123e-06	3.6307029237e-06	-1.54376396971e-05	7.72825932179e-06	-1.09371962176e-05	1.0523518507e-05	1.94813859511e-06	-8.89605053985e-06	1.11126631489e-05	-4.22836844827e-06	2.37973558298e-05	-1.29331558747e-06	-9.4600642807e-06	1.75010301493e-06	4.50139934833e-06	1.39951217291e-05	-2.8784790147e-06	-9.0452992834e-06	-2.88557822382e-06	5.33139339681e-06	-1.80695938483e-06	-1.51387338395e-05	-2.61094196431e-05	-7.95451431847e-06	3.09423009501e-06	-7.28884818446e-06	1.92731935626e-05	1.40556026087e-05	4.73941214979e-06	3.07389038452e-06	8.21791131897e-06	-4.7910428936e-06	-9.74683849353e-06	3.71828251903e-06	-3.04771887024e-06	-4.20405072239e-06	-9.98274490579e-06	-4.27093256434e-06	5.66910483434e-06	4.76474170028e-06	3.40874675657e-07	9.29819470221e-06	-5.80278433987e-06	4.61652025767e-06	1.21232912653e-05	-4.45270357083e-06	-7.93009438889e-06	5.43732393058e-06	-2.64876722914e-06	-1.80037563358e-05	-6.10457307465e-06	-1.31484988112e-05	1.49473031532e-05	1.8865906666e-05	-5.38420979009e-06	-2.04640253785e-05	4.71345981715e-06	4.43663554798e-06	-8.306564994e-06	-1.60610478045e-05	-1.51527152354e-05	-4.81304546585e-06	4.11897151085e-06	3.79712222785e-06	-6.93811671459e-06	6.95105385202e-06	9.77363183728e-06
30239.4391875	-0.00025469543274	-0.000311680485007	-0.000442054606956	-0.00062270556398	-0.000923542065267	-0.00148583337828	-0.00241896364232	-0.00394415428138	-0.00481240090439	-0.000799173667827	0.00413439632769	0.00378190004194	0.00226833784512	0.00130663351922	0.000752124468519	0.000479967888967	0.000299844843997	0.000206473327195	0.000149816988069	8.36229350435e-05	5.873096481e-05	6.4227655274e-05	3.21630689311e-05	6.19480920357e-05	2.93573518503e-05	2.46729171374e-05	-3.14854553431e-06	8.77046859296e-06	4.86285370744e-06	1.38365709979e-05	8.04800338377e-06	9.61064450752e-06	4.21614538201e-06	-1.96148366019e-05	2.17604497288e-06	-4.56303342662e-06	6.18226940193e-06	4.32408838954e-06	-1.33127231376e-05	3.58107920944e-06	8.48117129447e-07	4.08228061892e-06	-6.64945471303e-06	4.6512046714e-06	3.49401172814e-06	1.0909520232e-06	7.16380337534e-07	7.41829546437e-06	1.05910875478e-05	2.64912290847e-06	1.17923086157e-05	3.50685379871e-06	7.82679816326e-06	6.60169299601e-06	2.08950345085e-05	1.90524305787e-05	-4.53646294817e-06	2.07736163311e-06	3.53041469616e-06	-1.37068627e-05	5.06400571425e-06	-2.38110803219e-06	4.65724257909e-07	2.07376793263e-07	9.5437186201e-06	-6.31339916657e-06	-1.26946161786e-06	1.13588735256e-05	-7.82823076217e-06	-5.63637181795e-06	-1.12949565894e-05	2.619346807e-05	1.26711971459e-05	-5.90809321367e-06	1.23519480678e-05	3.54761539433e-06	-9.57338670617e-07	2.81427025313e-06	1.80845655003e-05	-2.70388604211e-06	9.3115000522e-06	1.55090821958e-05	-1.73808660075e-05	-4.37835242274e-06	-2.032341889e-05	3.94066561507e-06	7.69255589376e-06	-2.06721257388e-05	-2.42855522016e-06	6.11446468558e-06	-1.27531558945e-05	1.51257499433e-05	3.88673161208e-06	8.17225308061e-06	2.86015985767e-06	-6.93268073886e-06	1.02175839943e-05	-1.69569945673e-05	-1.6534149977e-05	4.12794349818e-06	9.38262622334e-06	9.48374070703e-06	-2.6785654728e-05	1.380081331e-05	1.26952627942e-05	9.11249542499e-06	5.79056755823e-06	8.49194616017e-06	1.76182915585e-05	2.81929925992e-06	6.43198717775e-06	-1.57476456506e-05	-1.0791997342e-05	9.64339715822e-06	2.07034178241e-06	-9.72406732557e-07	1.88538252682e-06	-4.07000127631e-06	-1.60480022399e-06	4.28808238093e-06	-4.08553314208e-06	-2.01559464887e-05	1.68022258178e-06	5.08539245732e-06	-2.04236380797e-06
